PERMNO,date,MSFT,CRSPVWRET
10107,20150922,-0.004761,-0.013688
10107,20150923,-0.000683,-0.003537
10107,20150924,0.000912,-0.003817
10107,20150925,0.000683,-0.002288
10107,20150928,-0.014793,-0.027548
10107,20150929,0.003465,-0.00097
10107,20150930,0.018877,0.019767
10107,20151001,0.007908,0.00199
10107,20151002,0.02152,0.015279
10107,20151005,0.023261,0.019002
10107,20151006,0.002573,-0.003202
10107,20151007,0.00107,0.009856
10107,20151008,0.013889,0.008646
10107,20151009,-0.007165,0.001436
10107,20151012,-0.002335,-0.000198
10107,20151013,-0.00234,-0.007834
10107,20151014,-0.004479,-0.004487
10107,20151015,0.007069,0.014844
10107,20151016,0.010636,0.003518
10107,20151019,0.002315,-0.000646
10107,20151020,0.00315,-0.001186
10107,20151021,-0.011932,-0.008221
10107,20151022,0.017585,0.014112
10107,20151023,0.10077,0.009701
10107,20151026,0.026102,-0.002792
10107,20151027,-0.010323,-0.004517
10107,20151028,0.005401,0.01406
10107,20151029,-0.011486,-0.002098
10107,20151030,-0.013493,-0.004119
10107,20151102,0.011398,0.012634
10107,20151103,0.017092,0.00318
10107,20151104,0.004617,-0.00339
10107,20151105,-0.000368,-0.00144
10107,20151106,0.00993,-0.000162
10107,20151109,-0.013838,-0.009657
10107,20151110,-0.012002,0.001265
10107,20151111,0.002616,-0.004289
10107,20151112,-0.006151,-0.01474
10107,20151113,-0.009002,-0.009948
10107,20151116,0.017506,0.013907
10107,20151117,-0.008091,-0.001396
10107,20151118,0.016613,0.015604
10107,20151119,0.001671,-0.001114
10107,20151120,0.004635,0.003045
10107,20151123,0,-0.000605
10107,20151124,0.001107,0.002374
10107,20151125,-0.010323,0.001212
10107,20151127,0.00447,0.000863
10107,20151130,0.007788,-0.00396
10107,20151201,0.016007,0.009635
10107,20151202,-0.000181,-0.01081
10107,20151203,-0.018294,-0.014571
10107,20151204,0.03155,0.016735
10107,20151207,-0.001789,-0.00995
10107,20151208,-0.000358,-0.006075
10107,20151209,-0.014519,-0.006681
10107,20151210,0.005275,0.002172
10107,20151211,-0.021893,-0.020158
10107,20151214,0.019978,0.001611
10107,20151215,0.001088,0.011535
10107,20151216,0.016848,0.015027
10107,20151217,-0.007661,-0.014868
10107,20151218,-0.028187,-0.01535
10107,20151221,0.012932,0.007276
10107,20151222,0.009484,0.008992
10107,20151223,0.008491,0.013867
10107,20151224,-0.002687,-0.000839
10107,20151228,0.00503,-0.003364
10107,20151229,0.010724,0.010184
10107,20151230,-0.004244,-0.007434
10107,20151231,-0.01474,-0.008264
10107,20160104,-0.012257,-0.015085
10107,20160105,0.004562,0.001372
10107,20160106,-0.018165,-0.014001
10107,20160107,-0.034783,-0.024326
10107,20160108,0.003067,-0.011074
10107,20160111,-0.000573,-0.001788
10107,20160112,0.009178,0.006216
10107,20160113,-0.021599,-0.026481
10107,20160114,0.028466,0.015826
10107,20160115,-0.039917,-0.021886
10107,20160119,-0.008433,-0.002645
10107,20160120,0.004549,-0.010577
10107,20160121,-0.006104,0.005811
10107,20160122,0.035856,0.022702
10107,20160125,-0.009562,-0.017006
10107,20160126,0.007337,0.016099
10107,20160127,-0.01821,-0.010798
10107,20160128,0.016302,0.005168
10107,20160129,0.058304,0.024915
10107,20160201,-0.006898,-0.000299
10107,20160202,-0.031256,-0.020349
10107,20160203,-0.015849,0.005675
10107,20160204,-0.003067,0.003754
10107,20160205,-0.035385,-0.020058
10107,20160208,-0.014952,-0.017336
10107,20160209,-0.002631,-0.002945
10107,20160210,0.008726,0.000271
10107,20160211,-0.000402,-0.012193
10107,20160212,0.016301,0.020577
10107,20160216,0.018812,0.018012
10107,20160217,0.026032,0.018426
10107,20160218,-0.004388,-0.004423
10107,20160219,-0.007089,-0.000191
10107,20160222,0.016017,0.014537
10107,20160223,-0.02792,-0.011967
10107,20160224,0.003517,0.005111
10107,20160225,0.014408,0.011185
10107,20160226,-0.015355,0.000429
10107,20160229,-0.008187,-0.006068
10107,20160301,0.033412,0.022726
10107,20160302,0.007037,0.005703
10107,20160303,-0.011331,0.005565
10107,20160304,-0.006113,0.004126
10107,20160307,-0.01922,0.003309
10107,20160308,0.01215,-0.013771
10107,20160309,0.02304,0.005707
10107,20160310,-0.014951,-0.001368
10107,20160311,0.019597,0.017665
10107,20160314,0.001884,-0.001541
10107,20160315,0.007899,-0.004434
10107,20160316,0.014182,0.007428
10107,20160317,0.005704,0.008327
10107,20160318,-0.021405,0.003969
10107,20160321,0.006917,0.000553
10107,20160322,0.003899,-0.000364
10107,20160323,-0.001849,-0.009521
10107,20160324,0.004447,-0.000058
10107,20160328,-0.012359,0.000726
10107,20160329,0.021853,0.011103
10107,20160330,0.006215,0.004574
10107,20160331,0.00327,-0.000825
10107,20160401,0.006156,0.00494
10107,20160404,-0.002519,-0.004414
10107,20160405,-0.015695,-0.010102
10107,20160406,0.010264,0.011238
10107,20160407,-0.011974,-0.01187
10107,20160408,-0.000735,0.004194
10107,20160411,-0.002021,-0.002003
10107,20160412,0.00626,0.010513
10107,20160413,0.012809,0.011465
10107,20160414,0.000181,-0.000401
10107,20160415,0.005238,-0.000589
10107,20160418,0.014555,0.006884
10107,20160419,-0.00124,0.004329
10107,20160420,-0.014187,0.00135
10107,20160421,0.003418,-0.005281
10107,20160422,-0.07171,0.001876
10107,20160425,0.006373,-0.002795
10107,20160426,-0.012857,0.003343
10107,20160427,-0.00972,0.0026
10107,20160428,-0.020416,-0.008675
10107,20160429,-0.000601,-0.004579
10107,20160502,0.014839,0.006866
10107,20160503,-0.0164,-0.011204
10107,20160504,0.001808,-0.006233
10107,20160505,0.001404,-0.000549
10107,20160506,0.009011,0.00355
10107,20160509,-0.00635,-0.000109
10107,20160510,0.018973,0.012449
10107,20160511,0.000588,-0.008458
10107,20160512,0.009011,-0.000788
10107,20160513,-0.008348,-0.008036
10107,20160516,0.014683,0.010354
10107,20160517,-0.018522,-0.008749
10107,20160518,0.005939,-0.000637
10107,20160519,-0.009644,-0.003812
10107,20160520,0.005962,0.007747
10107,20160523,-0.011655,-0.001795
10107,20160524,0.031181,0.013403
10107,20160525,0.010273,0.007434
10107,20160526,-0.004413,-0.000227
10107,20160527,0.008287,0.004592
10107,20160531,0.012997,-0.000348
10107,20160601,-0.00283,0.002437
10107,20160602,-0.007001,0.003676
10107,20160603,-0.013148,-0.002264
10107,20160606,0.006565,0.006248
10107,20160607,-0.000576,0.002047
10107,20160608,-0.001152,0.003521
10107,20160609,-0.008071,-0.002808
10107,20160610,-0.002712,-0.011244
10107,20160613,-0.02603,-0.008207
10107,20160614,-0.006183,-0.00272
10107,20160615,-0.00281,-0.000691
10107,20160616,0.014087,0.002017
10107,20160617,-0.00516,-0.001927
10107,20160620,-0.001197,0.007234
10107,20160621,0.022369,0.002371
10107,20160622,-0.003907,-0.001927
10107,20160623,0.018043,0.014558
10107,20160624,-0.040069,-0.036989
10107,20160627,-0.028096,-0.020824
10107,20160628,0.020855,0.018245
10107,20160629,0.022249,0.017871
10107,20160630,0.012465,0.013319
10107,20160701,-0.000195,0.002979
10107,20160705,0.000195,-0.008298
10107,20160706,0.004104,0.005578
10107,20160707,0,-0.000577
10107,20160708,0.017906,0.015623
10107,20160711,0.005545,0.004182
10107,20160712,0.011789,0.008092
10107,20160713,0.005638,-0.000277
10107,20160714,0.004298,0.004776
10107,20160715,-0.000744,-0.000736
10107,20160718,0.004842,0.002641
10107,20160719,-0.016123,-0.002356
10107,20160720,0.053117,0.004791
10107,20160721,-0.001967,-0.003439
10107,20160722,0.013799,0.00458
10107,20160725,0.002828,-0.003157
10107,20160726,0.000529,0.001593
10107,20160727,-0.010042,-0.001405
10107,20160728,0.000356,0.001746
10107,20160729,0.008362,0.002511
10107,20160801,-0.001764,-0.00226
10107,20160802,0,-0.007213
10107,20160803,0.006893,0.00459
10107,20160804,0.007372,0.000707
10107,20160805,0.009932,0.00834
10107,20160808,0.001725,0.000039
10107,20160809,0.002411,0.000965
10107,20160810,-0.003093,-0.002682
10107,20160811,0.004826,0.004921
10107,20160812,-0.006175,-0.000483
10107,20160815,0.003107,0.004069
10107,20160816,-0.005506,-0.005558
10107,20160817,0.002089,0.001088
10107,20160818,0.000695,0.003365
10107,20160819,0.000347,-0.001727
10107,20160822,0.000868,-0.000401
10107,20160823,0.003815,0.002895
10107,20160824,0.001036,-0.006142
10107,20160825,0.003796,-0.000703
10107,20160826,-0.002407,-0.001729
10107,20160829,0.001206,0.005262
10107,20160830,-0.003614,-0.001472
10107,20160831,-0.007428,-0.002544
10107,20160901,0.002262,0.000683
10107,20160902,0.001389,0.005818
10107,20160906,-0.00104,0.003247
10107,20160907,0.000868,0.000837
10107,20160908,-0.003989,-0.002022
10107,20160909,-0.021243,-0.025298
10107,20160912,0.014944,0.013661
10107,20160913,-0.009115,-0.015944
10107,20160914,-0.004776,-0.000554
10107,20160915,0.01653,0.010281
10107,20160916,0.001049,-0.003847
10107,20160919,-0.00559,0.001271
10107,20160920,-0.002108,-0.000424
10107,20160921,0.016722,0.011816
10107,20160922,0.001039,0.007898
10107,20160923,-0.006745,-0.005987
10107,20160926,-0.009229,-0.008376
10107,20160927,0.018453,0.005235
10107,20160928,0.00138,0.006782
10107,20160929,-0.010856,-0.009271
10107,20160930,0.003484,0.008036
10107,20161003,-0.003125,-0.003083
10107,20161004,-0.003135,-0.005507
10107,20161005,0.006988,0.005055
10107,20161006,0.001735,-0.000718
10107,20161007,0.001039,-0.00388
10107,20161010,0.004152,0.005664
10107,20161011,-0.014645,-0.012715
10107,20161012,-0.001399,0.000929
10107,20161013,-0.003327,-0.003403
10107,20161014,0.008784,-0.000309
10107,20161017,-0.003483,-0.002611
10107,20161018,0.00769,0.00655
10107,20161019,-0.002255,0.002999
10107,20161020,-0.004867,-0.001651
10107,20161021,0.042096,-0.000088
10107,20161024,0.022461,0.004603
10107,20161025,-0.000164,-0.004554
10107,20161026,-0.005903,-0.002721
10107,20161027,-0.008742,-0.003978
10107,20161028,-0.003827,-0.002653
10107,20161031,0.000835,0.000311
10107,20161101,-0.002003,-0.006885
10107,20161102,-0.006187,-0.007823
10107,20161103,-0.003702,-0.004063
10107,20161104,-0.008445,-0.001206
10107,20161107,0.029126,0.021384
10107,20161108,0.000828,0.003977
10107,20161109,-0.004961,0.012742
10107,20161110,-0.024431,0.002363
10107,20161111,0.005451,0.000517
10107,20161114,-0.015249,0.002474
10107,20161115,0.019615,0.007961
10107,20161116,0.01325,-0.001403
10107,20161117,0.016597,0.004759
10107,20161118,-0.004782,-0.001275
10107,20161121,0.008451,0.00788
10107,20161122,0.004272,0.002983
10107,20161123,-0.01178,0.001131
10107,20161125,0.002152,0.003719
10107,20161128,0.001322,-0.006222
10107,20161129,0.007919,0.000933
10107,20161130,-0.013587,-0.001526
10107,20161201,-0.01759,-0.004217
10107,20161202,0.000845,0.000611
10107,20161205,0.016371,0.007407
10107,20161206,-0.004484,0.004794
10107,20161207,0.023686,0.012531
10107,20161208,-0.005866,0.003791
10107,20161209,0.015735,0.00408
10107,20161212,0.003227,-0.002468
10107,20161213,0.013029,0.005828
10107,20161214,-0.004763,-0.009499
10107,20161215,-0.001595,0.003749
10107,20161216,-0.004474,-0.00119
10107,20161219,0.021188,0.002104
10107,20161220,-0.001257,0.004397
10107,20161221,0,-0.002529
10107,20161222,0.000157,-0.002749
10107,20161223,-0.004878,0.001829
10107,20161227,0.000632,0.00255
10107,20161228,-0.004583,-0.008228
10107,20161229,-0.001429,0.000401
10107,20161230,-0.012083,-0.00418
10107,20170103,0.007081,0.00836
10107,20170104,-0.004474,0.008703
10107,20170105,0,-0.001128
10107,20170106,0.008668,0.002517
10107,20170109,-0.003183,-0.004005
10107,20170110,-0.000319,0.001316
10107,20170111,0.009103,0.003228
10107,20170112,-0.009179,-0.002655
10107,20170113,0.001437,0.002889
10107,20170117,-0.002711,-0.003808
10107,20170118,-0.00048,0.001532
10107,20170119,-0.0032,-0.003899
10107,20170120,0.007063,0.00364
10107,20170123,0.003506,-0.002114
10107,20170124,0.008895,0.008603
10107,20170125,0.002519,0.008265
10107,20170126,0.009265,-0.001092
10107,20170127,0.023495,-0.00163
10107,20170130,-0.009881,-0.007168
10107,20170131,-0.00737,0.000742
10107,20170201,-0.016551,0.000318
10107,20170202,-0.006449,0.000554
10107,20170203,0.008073,0.007942
10107,20170206,-0.000628,-0.0028
10107,20170207,-0.0033,-0.000507
10107,20170208,-0.001419,0.001158
10107,20170209,0.011367,0.006685
10107,20170210,-0.000937,0.004096
10107,20170213,0.01125,0.004787
10107,20170214,0.003708,0.004047
10107,20170215,-0.000619,0.004885
10107,20170216,-0.000155,-0.001345
10107,20170217,0.00155,0.002046
10107,20170221,-0.002012,0.00586
10107,20170222,-0.002016,-0.001806
10107,20170223,0.00404,-0.001014
10107,20170224,0,0.000524
10107,20170227,-0.006035,0.002108
10107,20170228,-0.003892,-0.004734
10107,20170301,0.015005,0.013633
10107,20170302,-0.014321,-0.006804
10107,20170303,0.003749,0.000895
10107,20170306,0.000311,-0.003843
10107,20170307,0.002023,-0.003449
10107,20170308,0.009161,-0.003145
10107,20170309,-0.004001,-0.000162
10107,20170310,0.00309,0.003392
10107,20170313,-0.003388,0.001623
10107,20170314,-0.004636,-0.004189
10107,20170315,0.005279,0.009994
10107,20170316,-0.001699,-0.000652
10107,20170317,0.003558,-0.000897
10107,20170320,0.000925,-0.002489
10107,20170321,-0.011089,-0.013913
10107,20170322,0.012771,0.001815
10107,20170323,-0.00246,0.000136
10107,20170324,0.001696,-0.000382
10107,20170327,0.001847,-0.000351
10107,20170328,0.002919,0.007078
10107,20170329,0.002757,0.002308
10107,20170330,0.003666,0.00273
10107,20170331,0.002283,-0.001098
10107,20170403,-0.004707,-0.002769
10107,20170404,0.002746,0.000639
10107,20170405,-0.002586,-0.004208
10107,20170406,0.002593,0.003596
10107,20170407,-0.000761,-0.000715
10107,20170410,-0.002284,0.001537
10107,20170411,-0.000763,-0.000299
10107,20170412,-0.003818,-0.004731
10107,20170413,-0.004293,-0.00735
10107,20170417,0.00816,0.008808
10107,20170418,-0.001375,-0.002512
10107,20170419,-0.005352,-0.001251
10107,20170420,0.007073,0.007769
10107,20170421,0.01374,-0.002953
10107,20170424,0.017018,0.010876
10107,20170425,0.005775,0.006116
10107,20170426,-0.001325,-0.00007
10107,20170427,0.006487,-0.000041
10107,20170428,0.002783,-0.002623
10107,20170501,0.013877,0.002028
10107,20170502,-0.001585,0.000198
10107,20170503,-0.003175,-0.002553
10107,20170504,-0.003909,-0.000793
10107,20170505,0.002761,0.005831
10107,20170508,-0.00087,-0.000718
10107,20170509,0.001451,-0.001027
10107,20170510,0.003911,0.002577
10107,20170511,-0.012264,-0.002799
10107,20170512,-0.001169,-0.001668
10107,20170515,0.000731,0.005669
10107,20170516,0.020021,-0.000454
10107,20170517,-0.027806,-0.018623
10107,20170518,0.003408,0.003663
10107,20170519,-0.000295,0.007611
10107,20170522,0.011228,0.005546
10107,20170523,0.00336,0.001593
10107,20170524,0.00131,0.002424
10107,20170525,0.01236,0.003344
10107,20170526,0.004884,0.000339
10107,20170530,0.006432,-0.00232
10107,20170531,-0.008096,-0.000329
10107,20170601,0.003723,0.009214
10107,20170602,0.023681,0.003433
10107,20170605,0.007246,-0.001812
10107,20170606,0.00332,-0.002236
10107,20170607,-0.001793,0.000767
10107,20170608,-0.006078,0.001637
10107,20170609,-0.022655,-0.000522
10107,20170612,-0.007679,-0.000889
10107,20170613,0.012468,0.005391
10107,20170614,-0.005379,-0.002365
10107,20170615,-0.005265,-0.002917
10107,20170616,0.001431,0.000485
10107,20170619,0.012429,0.007878
10107,20170620,-0.013546,-0.007613
10107,20170621,0.005149,-0.00073
10107,20170622,-0.000142,0.000792
10107,20170623,0.013521,0.002956
10107,20170626,-0.009549,0.000861
10107,20170627,-0.018715,-0.007615
10107,20170628,0.008525,0.010247
10107,20170629,-0.018768,-0.008175
10107,20170630,0.006424,0.00144
10107,20170703,-0.011026,0.003146
10107,20170705,0.013349,0.000166
10107,20170706,-0.007383,-0.009363
10107,20170707,0.012979,0.00667
10107,20170710,0.007486,0.000476
10107,20170711,0.000143,0.000174
10107,20170712,0.016574,0.007739
10107,20170713,0.008714,0.001765
10107,20170714,0.014073,0.004858
10107,20170717,0.007832,0.000016
10107,20170718,-0.000682,0.00044
10107,20170719,0.00764,0.006062
10107,20170720,0.004874,-0.000018
10107,20170721,-0.005794,-0.000911
10107,20170724,-0.002575,-0.000125
10107,20170725,0.008016,0.003592
10107,20170726,-0.001887,-0.000206
10107,20170727,-0.012019,-0.002121
10107,20170728,-0.00164,-0.001138
10107,20170731,-0.004655,-0.000943
10107,20170801,-0.001651,0.002347
10107,20170802,-0.004409,-0.000967
10107,20170803,-0.001522,-0.002228
10107,20170804,0.007346,0.002067
10107,20170807,-0.003852,0.00142
10107,20170808,0.005387,-0.002805
10107,20170809,-0.004396,-0.001437
10107,20170810,-0.014627,-0.014623
10107,20170811,0.015264,0.00156
10107,20170814,0.015034,0.010011
10107,20170815,0.000272,-0.001444
10107,20170816,0.005873,0.002071
10107,20170817,-0.016972,-0.01481
10107,20170818,0.001243,-0.001271
10107,20170821,-0.00469,0.000859
10107,20170822,0.013999,0.009601
10107,20170823,-0.006014,-0.002017
10107,20170824,-0.000413,-0.001176
10107,20170825,0.001788,0.001908
10107,20170828,0.000137,0.000317
10107,20170829,0.003021,0.000746
10107,20170830,0.013142,0.004762
10107,20170831,0.010269,0.006979
10107,20170901,-0.011101,0.002894
10107,20170905,-0.004463,-0.007785
10107,20170906,-0.002853,0.003213
10107,20170907,0.012806,-0.000191
10107,20170908,-0.004843,-0.001284
10107,20170911,0.010543,0.010456
10107,20170912,-0.00107,0.003648
10107,20170913,0.007097,0.000689
10107,20170914,-0.00585,-0.000594
10107,20170915,0.007222,0.001843
10107,20170918,-0.001992,0.00204
10107,20170919,0.003725,0.001137
10107,20170920,-0.006628,0.001006
10107,20170921,-0.009741,-0.002581
10107,20170922,0.002695,0.001149
10107,20170925,-0.015455,-0.00192
10107,20170926,0,0.000265
10107,20170927,0.008053,0.005193
10107,20170928,0.000271,0.001625
10107,20170929,0.008393,0.003336
10107,20171002,0.001611,0.004673
10107,20171003,-0.004691,0.002455
10107,20171004,0.00579,0.000802
10107,20171005,0.017137,0.004887
10107,20171006,0.000395,-0.000951
10107,20171009,0.003816,-0.002058
10107,20171010,0,0.002634
10107,20171011,0.001704,0.001979
10107,20171012,0.00916,-0.001619
10107,20171013,0.004798,0.000772
10107,20171016,0.002065,0.001101
10107,20171017,-0.000773,-0.000136
10107,20171018,0.000258,0.00098
10107,20171019,0.003866,-0.000107
10107,20171020,0.011552,0.004321
10107,20171023,0.000254,-0.004347
10107,20171024,0.000381,0.001698
10107,20171025,-0.002917,-0.005502
10107,20171026,0.001653,0.001596
10107,20171027,0.064119,0.007732
10107,20171030,0.000955,-0.00344
10107,20171031,-0.008463,0.002015
10107,20171101,0,0.000718
10107,20171102,0.010459,0.000287
10107,20171103,0.001071,0.003035
10107,20171106,0.003922,0.002038
10107,20171107,-0.002368,-0.001788
10107,20171108,0.003441,0.001342
10107,20171109,-0.005558,-0.003594
10107,20171110,-0.002616,-0.000169
10107,20171113,0.000715,0.00021
10107,20171114,0.00143,-0.002608
10107,20171115,-0.007733,-0.004913
10107,20171116,0.002651,0.009419
10107,20171117,-0.009615,-0.000975
10107,20171120,0.001578,0.001823
10107,20171121,0.014419,0.006564
10107,20171122,-0.007286,-0.000124
10107,20171124,0.001805,0.002193
10107,20171127,0.007326,-0.001478
10107,20171128,0.012042,0.008933
10107,20171129,-0.018143,-0.000661
10107,20171130,0.009959,0.007512
10107,20171201,0.001069,-0.001069
10107,20171204,-0.03774,-0.001808
10107,20171205,0.00629,-0.004228
10107,20171206,0.014585,-0.001318
10107,20171207,-0.003503,0.004137
10107,20171208,0.020245,0.005093
10107,20171211,0.012714,0.00285
10107,20171212,0.004107,0.0008
10107,20171213,-0.002688,0.000415
10107,20171214,-0.007733,-0.00437
10107,20171215,0.025505,0.008125
10107,20171218,-0.005412,0.006733
10107,20171219,-0.006367,-0.003369
10107,20171220,-0.003612,-0.000098
10107,20171221,-0.000234,0.002505
10107,20171222,0.000117,-0.000269
10107,20171226,-0.001286,-0.000207
10107,20171227,0.00363,0.000827
10107,20171228,0.000117,0.002512
10107,20171229,-0.0021,-0.004978
10107,20180102,0.004793,0.008598
10107,20180103,0.004654,0.005954
10107,20180104,0.008801,0.004014
10107,20180105,0.012398,0.005908
10107,20180108,0.00102,0.001852
10107,20180109,-0.00068,0.000982
10107,20180110,-0.004534,-0.00147
10107,20180111,0.002961,0.008393
10107,20180112,0.017257,0.006104
10107,20180116,-0.013951,-0.004509
10107,20180117,0.02026,0.008684
10107,20180118,-0.000444,-0.001977
10107,20180119,-0.00111,0.005455
10107,20180122,0.017889,0.007713
10107,20180123,0.003166,0.002618
10107,20180124,-0.000871,-0.00104
10107,20180125,0.005554,0.000129
10107,20180126,0.018737,0.01013
10107,20180129,-0.001488,-0.006873
10107,20180130,-0.012564,-0.010277
10107,20180131,0.024477,0.000072
10107,20180201,-0.007894,-0.000174
10107,20180202,-0.02631,-0.021037
10107,20180205,-0.041185,-0.038478
10107,20180206,0.037841,0.015442
10107,20180207,-0.018833,-0.003947
10107,20180208,-0.051334,-0.035231
10107,20180209,0.03729,0.012464
10107,20180212,0.010773,0.013374
10107,20180213,0.007854,0.002966
10107,20180214,0.015585,0.014462
10107,20180215,0.020372,0.011218
10107,20180216,-0.007123,0.000323
10107,20180220,0.007826,-0.006239
10107,20180221,-0.013266,-0.004433
10107,20180222,0.002623,0.000129
10107,20180223,0.025401,0.014839
10107,20180226,0.014459,0.010145
10107,20180227,-0.012786,-0.012525
10107,20180228,-0.004565,-0.011171
10107,20180301,-0.009811,-0.010971
10107,20180302,0.002154,0.005957
10107,20180305,0.006341,0.010324
10107,20180306,-0.003417,0.004123
10107,20180307,0.005787,0.000494
10107,20180308,0.006073,0.003757
10107,20180309,0.022345,0.016002
10107,20180312,0.002382,-0.000191
10107,20180313,-0.024388,-0.006258
10107,20180314,-0.005932,-0.00475
10107,20180315,0.003516,-0.002227
10107,20180316,0.00446,0.002534
10107,20180319,-0.018076,-0.013168
10107,20180320,0.002584,0.001327
10107,20180321,-0.006979,0.000331
10107,20180322,-0.029087,-0.024202
10107,20180323,-0.029068,-0.019625
10107,20180326,0.075705,0.02454
10107,20180327,-0.045959,-0.016918
10107,20180328,-0.000894,-0.002743
10107,20180329,0.021031,0.013635
10107,20180402,-0.03013,-0.021722
10107,20180403,0.013443,0.011689
10107,20180404,0.029205,0.010621
10107,20180405,0.000541,0.007576
10107,20180406,-0.023273,-0.020371
10107,20180409,0.005985,0.002841
10107,20180410,0.023246,0.016689
10107,20180411,-0.010982,-0.003938
10107,20180412,0.018724,0.007168
10107,20180413,-0.005343,-0.003146
10107,20180416,0.01171,0.008201
10107,20180417,0.020176,0.010556
10107,20180418,0.003851,0.001582
10107,20180419,-0.003422,-0.005441
10107,20180420,-0.011549,-0.007528
10107,20180423,0.003684,-0.000379
10107,20180424,-0.023387,-0.011666
10107,20180425,-0.008699,0.000868
10107,20180426,0.021125,0.009153
10107,20180427,0.01655,0.000661
10107,20180430,-0.024003,-0.007349
10107,20180501,0.015826,0.002366
10107,20180502,-0.015684,-0.005714
10107,20180503,0.005989,-0.002336
10107,20180504,0.011587,0.01259
10107,20180507,0.011139,0.004301
10107,20180508,-0.004261,0.000381
10107,20180509,0.011794,0.008838
10107,20180510,0.010006,0.008651
10107,20180511,-0.002145,0.001571
10107,20180514,0.003378,0.000824
10107,20180515,-0.007243,-0.005654
10107,20180516,0.002569,0.004836
10107,20180517,-0.009985,0.000396
10107,20180518,0.001871,-0.00224
10107,20180521,0.012868,0.007061
10107,20180522,-0.001025,-0.003568
10107,20180523,0.011897,0.002449
10107,20180524,-0.003548,-0.00186
10107,20180525,0.000509,-0.002211
10107,20180529,-0.003558,-0.009982
10107,20180530,0.009591,0.013276
10107,20180531,-0.001112,-0.006585
10107,20180601,0.019729,0.009837
10107,20180604,0.008731,0.00455
10107,20180605,0.005115,0.001562
10107,20180606,0.002936,0.008076
10107,20180607,-0.015709,-0.001036
10107,20180608,0.007435,0.003061
10107,20180611,-0.005707,0.001513
10107,20180612,0.002573,0.002088
10107,20180613,-0.004541,-0.003634
10107,20180614,0.005652,0.002753
10107,20180615,-0.012719,-0.00155
10107,20180618,0.007291,-0.000625
10107,20180619,0,-0.004079
10107,20180620,0.010014,0.002787
10107,20180621,-0.007166,-0.006945
10107,20180622,-0.007218,0.002202
10107,20180625,-0.020118,-0.014661
10107,20180626,0.007013,0.003032
10107,20180627,-0.015543,-0.009842
10107,20180628,0.011175,0.005734
10107,20180629,-0.000203,0.001483
10107,20180702,0.014197,0.002448
10107,20180703,-0.009599,-0.003117
10107,20180705,0.007168,0.008634
10107,20180706,0.014034,0.008506
10107,20180709,0.006821,0.008464
10107,20180710,0.002651,0.002383
10107,20180711,-0.001371,-0.007308
10107,20180712,0.021671,0.008367
10107,20180713,0.011901,0.000722
10107,20180716,-0.004932,-0.001826
10107,20180717,0.009913,0.00395
10107,20180718,-0.007834,0.00256
10107,20180719,-0.006849,-0.002505
10107,20180720,0.017912,-0.001129
10107,20180723,0.015997,0.001122
10107,20180724,-0.002871,0.001927
10107,20180725,0.029445,0.008334
10107,20180726,-0.010918,-0.001574
10107,20180727,-0.017698,-0.007857
10107,20180730,-0.021452,-0.005739
10107,20180731,0.006738,0.005604
10107,20180801,0.001885,-0.001203
10107,20180802,0.012138,0.00581
10107,20180803,0.004369,0.00328
10107,20180806,0.000833,0.004056
10107,20180807,0.006936,0.002184
10107,20180808,0.005603,-0.000222
10107,20180809,0.001644,-0.000239
10107,20180810,-0.006109,-0.006225
10107,20180813,-0.007248,-0.004661
10107,20180814,0.012476,0.006727
10107,20180815,-0.013509,-0.009024
10107,20180816,-0.000186,0.008112
10107,20180817,-0.000557,0.003821
10107,20180820,-0.0066,0.002829
10107,20180821,-0.008328,0.00307
10107,20180822,0.010191,0.000701
10107,20180823,0.00467,-0.002336
10107,20180824,0.00781,0.006235
10107,20180827,0.01107,0.007182
10107,20180828,0.006022,0.000051
10107,20180829,0.015962,0.005263
10107,20180830,-0.000625,-0.004314
10107,20180831,0.003394,0.000301
10107,20180904,-0.005519,-0.002085
10107,20180905,-0.028825,-0.003535
10107,20180906,0.002304,-0.004092
10107,20180907,-0.004874,-0.002303
10107,20180910,0.010812,0.00235
10107,20180911,0.017005,0.003338
10107,20180912,0.004225,0.000789
10107,20180913,0.010742,0.004315
10107,20180914,0.004074,0.000919
10107,20180917,-0.010849,-0.006124
10107,20180918,0.009542,0.005535
10107,20180919,-0.013338,0.000491
10107,20180920,0.016741,0.007889
10107,20180921,0.006076,-0.001084
10107,20180924,0.003588,-0.003662
10107,20180925,-0.001919,-0.000578
10107,20180926,-0.004107,-0.004105
10107,20180927,0.003773,0.002495
10107,20180928,-0.00035,0.000118
10107,20181001,0.010842,0.001896
10107,20181002,-0.003979,-0.002259
10107,20181003,0.000174,0.001748
10107,20181004,-0.020665,-0.009323
10107,20181005,-0.005852,-0.006135
10107,20181008,-0.011415,-0.001409
10107,20181009,0.01272,-0.001782
10107,20181010,-0.054338,-0.031903
10107,20181011,-0.002355,-0.01907
10107,20181012,0.034558,0.012549
10107,20181015,-0.017979,-0.003755
10107,20181016,0.031599,0.021758
10107,20181017,-0.002613,-0.001303
10107,20181018,-0.019962,-0.014765
10107,20181019,0.001475,-0.001931
10107,20181022,0.008927,-0.003975
10107,20181023,-0.013956,-0.006
10107,20181024,-0.053469,-0.031124
10107,20181025,0.058444,0.017771
10107,20181026,-0.012373,-0.015826
